id,date,time,type,source,value
58103,2024-01-30,10:32:49.556723,temperature_1,z-03,23.14020347595215
58104,2024-01-30,10:32:49.556723,temperature_2,z-03,21.797916412353516
58105,2024-01-30,10:32:49.556723,humidity,z-03,29.410037994384766
58106,2024-01-30,10:32:49.556723,pressure,z-03,1015.900390625
58107,2024-01-30,10:33:00.389363,temperature,z-01,22
58108,2024-01-30,10:33:00.389363,humidity,z-01,22.899999618530273
58109,2024-01-30,10:33:15.505061,temperature_1,z-03,23.214527130126953
58110,2024-01-30,10:33:15.505061,temperature_2,z-03,21.787500381469727
58111,2024-01-30,10:33:15.505061,humidity,z-03,29.0718936920166
58112,2024-01-30,10:33:15.505061,pressure,z-03,1015.876220703125
58113,2024-01-30,10:33:20.191514,temperature,z-02,21
58114,2024-01-30,10:33:20.191514,humidity,z-02,25
58115,2024-01-30,10:33:20.813097,temperature_1,z-03,23.177366256713867
58116,2024-01-30,10:33:20.813097,temperature_2,z-03,21.795833587646484
58117,2024-01-30,10:33:20.813097,humidity,z-03,29.176286697387695
58118,2024-01-30,10:33:20.813097,pressure,z-03,1015.90283203125
58119,2024-01-30,10:33:32.025578,temperature,z-01,22
58120,2024-01-30,10:33:32.025578,humidity,z-01,22.899999618530273
58121,2024-01-30,10:33:46.524934,temperature_1,z-03,23.195947647094727
58122,2024-01-30,10:33:46.524934,temperature_2,z-03,21.787500381469727
58123,2024-01-30,10:33:46.524934,humidity,z-03,28.983386993408203
58124,2024-01-30,10:33:46.524934,pressure,z-03,1015.83642578125
58125,2024-01-30,10:33:51.692662,temperature_1,z-03,23.12162208557129
58126,2024-01-30,10:33:51.692662,temperature_2,z-03,21.78125
58127,2024-01-30,10:33:51.692662,humidity,z-03,29.112743377685547
58128,2024-01-30,10:33:51.692662,pressure,z-03,1015.87109375
58129,2024-01-30,10:33:55.841578,temperature,z-02,21
58130,2024-01-30,10:33:55.841578,humidity,z-02,25
58131,2024-01-30,10:34:03.900093,temperature,z-01,22
58132,2024-01-30,10:34:03.900093,humidity,z-01,23
58133,2024-01-30,10:34:17.582441,temperature_1,z-03,23.177366256713867
58134,2024-01-30,10:34:17.582441,temperature_2,z-03,21.77916717529297
58135,2024-01-30,10:34:17.582441,humidity,z-03,29.006080627441406
58136,2024-01-30,10:34:17.582441,pressure,z-03,1015.891357421875
58137,2024-01-30,10:34:22.672606,temperature_1,z-03,23.214527130126953
58138,2024-01-30,10:34:22.672606,temperature_2,z-03,21.78333282470703
58139,2024-01-30,10:34:22.672606,humidity,z-03,29.371458053588867
58140,2024-01-30,10:34:22.672606,pressure,z-03,1015.87255859375
58141,2024-01-30,10:34:28.808422,temperature,z-02,21
58142,2024-01-30,10:34:28.808422,humidity,z-02,25
58143,2024-01-30,10:34:35.690250,temperature,z-01,22
58144,2024-01-30,10:34:35.690250,humidity,z-01,22.899999618530273
58145,2024-01-30,10:34:48.964942,temperature_1,z-03,23.177366256713867
58146,2024-01-30,10:34:48.964942,temperature_2,z-03,21.774999618530273
58147,2024-01-30,10:34:48.964942,humidity,z-03,28.799562454223633
58148,2024-01-30,10:34:48.964942,pressure,z-03,1015.884765625
58149,2024-01-30,10:34:53.575139,temperature_1,z-03,23.251689910888672
58150,2024-01-30,10:34:53.575139,temperature_2,z-03,21.774999618530273
58151,2024-01-30,10:34:53.575139,humidity,z-03,29.065086364746094
58152,2024-01-30,10:34:53.575139,pressure,z-03,1015.8935546875
58153,2024-01-30,10:35:01.667744,temperature,z-02,21
58154,2024-01-30,10:35:01.667744,humidity,z-02,25
58155,2024-01-30,10:35:07.299256,temperature,z-01,22
58156,2024-01-30,10:35:07.299256,humidity,z-01,22.700000762939453
58157,2024-01-30,10:35:20.336596,temperature_1,z-03,23.233108520507812
58158,2024-01-30,10:35:20.336596,temperature_2,z-03,21.785417556762695
58159,2024-01-30,10:35:20.336596,humidity,z-03,29.164939880371094
58160,2024-01-30,10:35:20.336596,pressure,z-03,1015.88671875
58161,2024-01-30,10:35:24.476588,temperature_1,z-03,23.14020347595215
58162,2024-01-30,10:35:24.476588,temperature_2,z-03,21.758333206176758
58163,2024-01-30,10:35:24.476588,humidity,z-03,29.162670135498047
58164,2024-01-30,10:35:24.476588,pressure,z-03,1015.87109375
58165,2024-01-30,10:35:34.609842,temperature,z-02,21
58166,2024-01-30,10:35:34.609842,humidity,z-02,24.899999618530273
58167,2024-01-30,10:35:38.940349,temperature,z-01,22
58168,2024-01-30,10:35:38.940349,humidity,z-01,22.799999237060547
58169,2024-01-30,10:35:51.214325,temperature_1,z-03,23.14020347595215
58170,2024-01-30,10:35:51.214325,temperature_2,z-03,21.756250381469727
58171,2024-01-30,10:35:51.214325,humidity,z-03,29.246639251708984
58172,2024-01-30,10:35:51.214325,pressure,z-03,1015.841064453125
58173,2024-01-30,10:35:55.436795,temperature_1,z-03,23.14020347595215
58174,2024-01-30,10:35:55.436795,temperature_2,z-03,21.754167556762695
58175,2024-01-30,10:35:55.436795,humidity,z-03,28.967500686645508
58176,2024-01-30,10:35:55.436795,pressure,z-03,1015.890380859375
58177,2024-01-30,10:36:07.544951,temperature,z-02,21
58178,2024-01-30,10:36:07.544951,humidity,z-02,24.899999618530273
58179,2024-01-30,10:36:10.539646,temperature,z-01,22
58180,2024-01-30,10:36:10.539646,humidity,z-01,22.799999237060547
58181,2024-01-30,10:36:22.224824,temperature_1,z-03,23.214527130126953
58182,2024-01-30,10:36:22.224824,temperature_2,z-03,21.77083396911621
58183,2024-01-30,10:36:22.224824,humidity,z-03,29.171749114990234
58184,2024-01-30,10:36:22.224824,pressure,z-03,1015.8759765625
58185,2024-01-30,10:36:26.414846,temperature_1,z-03,23.14020347595215
58186,2024-01-30,10:36:26.414846,temperature_2,z-03,21.774999618530273
58187,2024-01-30,10:36:26.414846,humidity,z-03,29.176286697387695
58188,2024-01-30,10:36:26.414846,pressure,z-03,1015.884765625
58189,2024-01-30,10:36:40.394427,temperature,z-02,21
58190,2024-01-30,10:36:40.394427,humidity,z-02,24.799999237060547
58191,2024-01-30,10:36:42.149237,temperature,z-01,22
58192,2024-01-30,10:36:42.149237,humidity,z-01,22.799999237060547
58193,2024-01-30,10:36:53.115951,temperature_1,z-03,23.10304069519043
58194,2024-01-30,10:36:53.115951,temperature_2,z-03,21.77916717529297
58195,2024-01-30,10:36:53.115951,humidity,z-03,29.164939880371094
58196,2024-01-30,10:36:53.115951,pressure,z-03,1015.8740234375
58197,2024-01-30,10:36:57.298633,temperature_1,z-03,23.10304069519043
58198,2024-01-30,10:36:57.298633,temperature_2,z-03,21.78125
58199,2024-01-30,10:36:57.298633,humidity,z-03,28.937997817993164
58200,2024-01-30,10:36:57.298633,pressure,z-03,1015.89599609375
58201,2024-01-30,10:37:13.242675,temperature,z-02,21
58202,2024-01-30,10:37:13.242675,humidity,z-02,24.899999618530273
58203,2024-01-30,10:37:13.913915,temperature,z-01,21.899999618530273
58204,2024-01-30,10:37:13.913915,humidity,z-01,22.700000762939453
58205,2024-01-30,10:37:24.044357,temperature_1,z-03,23.251689910888672
58206,2024-01-30,10:37:24.044357,temperature_2,z-03,21.774999618530273
58207,2024-01-30,10:37:24.044357,humidity,z-03,29.20578956604004
58208,2024-01-30,10:37:24.044357,pressure,z-03,1015.86767578125
58209,2024-01-30,10:37:28.206536,temperature_1,z-03,23.251689910888672
58210,2024-01-30,10:37:28.206536,temperature_2,z-03,21.77916717529297
58211,2024-01-30,10:37:28.206536,humidity,z-03,29.43954086303711
58212,2024-01-30,10:37:28.206536,pressure,z-03,1015.89697265625
58213,2024-01-30,10:37:45.530475,temperature,z-01,21.899999618530273
58214,2024-01-30,10:37:45.530475,humidity,z-01,22.700000762939453
58215,2024-01-30,10:37:46.121781,temperature,z-02,21
58216,2024-01-30,10:37:46.121781,humidity,z-02,24.899999618530273
58217,2024-01-30,10:37:55.015471,temperature_1,z-03,23.30743408203125
58218,2024-01-30,10:37:55.015471,temperature_2,z-03,21.806249618530273
58219,2024-01-30,10:37:55.015471,humidity,z-03,29.183095932006836
58220,2024-01-30,10:37:55.015471,pressure,z-03,1015.857666015625
58221,2024-01-30,10:37:59.156943,temperature_1,z-03,23.195947647094727
58222,2024-01-30,10:37:59.156943,temperature_2,z-03,21.79166603088379
58223,2024-01-30,10:37:59.156943,humidity,z-03,29.278411865234375
58224,2024-01-30,10:37:59.156943,pressure,z-03,1015.865966796875
58225,2024-01-30,10:38:17.240374,temperature,z-01,21.899999618530273
58226,2024-01-30,10:38:17.240374,humidity,z-01,22.600000381469727
58227,2024-01-30,10:38:19.159590,temperature,z-02,21
58228,2024-01-30,10:38:19.159590,humidity,z-02,24.899999618530273
58229,2024-01-30,10:38:25.935806,temperature_1,z-03,23.27027130126953
58230,2024-01-30,10:38:25.935806,temperature_2,z-03,21.797916412353516
58231,2024-01-30,10:38:25.935806,humidity,z-03,29.244369506835938
58232,2024-01-30,10:38:25.935806,pressure,z-03,1015.88134765625
58233,2024-01-30,10:38:30.053354,temperature_1,z-03,23.344594955444336
58234,2024-01-30,10:38:30.053354,temperature_2,z-03,21.793750762939453
58235,2024-01-30,10:38:30.053354,humidity,z-03,29.02877426147461
58236,2024-01-30,10:38:30.053354,pressure,z-03,1015.87548828125
58237,2024-01-30,10:38:48.910924,temperature,z-01,21.899999618530273
58238,2024-01-30,10:38:48.910924,humidity,z-01,22.600000381469727
58239,2024-01-30,10:38:52.068686,temperature,z-02,21
58240,2024-01-30,10:38:52.068686,humidity,z-02,24.899999618530273
58241,2024-01-30,10:38:56.916679,temperature_1,z-03,23.214527130126953
58242,2024-01-30,10:38:56.916679,temperature_2,z-03,21.79166603088379
58243,2024-01-30,10:38:56.916679,humidity,z-03,29.271602630615234
58244,2024-01-30,10:38:56.916679,pressure,z-03,1015.876220703125
58245,2024-01-30,10:39:00.954976,temperature_1,z-03,23.195947647094727
58246,2024-01-30,10:39:00.954976,temperature_2,z-03,21.795833587646484
58247,2024-01-30,10:39:00.954976,humidity,z-03,29.414575576782227
58248,2024-01-30,10:39:00.954976,pressure,z-03,1015.896484375
58249,2024-01-30,10:39:20.610364,temperature,z-01,21.899999618530273
58250,2024-01-30,10:39:20.610364,humidity,z-01,22.600000381469727
58251,2024-01-30,10:39:24.995805,temperature,z-02,21
58252,2024-01-30,10:39:24.995805,humidity,z-02,24.799999237060547
58253,2024-01-30,10:39:27.784281,temperature_1,z-03,23.195947647094727
58254,2024-01-30,10:39:27.784281,temperature_2,z-03,21.81458282470703
58255,2024-01-30,10:39:27.784281,humidity,z-03,29.16720962524414
58256,2024-01-30,10:39:27.784281,pressure,z-03,1015.91943359375
58257,2024-01-30,10:39:31.862683,temperature_1,z-03,23.251689910888672
58258,2024-01-30,10:39:31.862683,temperature_2,z-03,21.81041717529297
58259,2024-01-30,10:39:31.862683,humidity,z-03,29.630170822143555
58260,2024-01-30,10:39:31.862683,pressure,z-03,1015.890380859375
58261,2024-01-30,10:39:52.309459,temperature,z-01,21.899999618530273
58262,2024-01-30,10:39:52.309459,humidity,z-01,22.5
58263,2024-01-30,10:39:57.891750,temperature,z-02,21
58264,2024-01-30,10:39:57.891750,humidity,z-02,24.899999618530273
58265,2024-01-30,10:39:58.785048,temperature_1,z-03,23.28885269165039
58266,2024-01-30,10:39:58.785048,temperature_2,z-03,21.82291603088379
58267,2024-01-30,10:39:58.785048,humidity,z-03,29.1104736328125
58268,2024-01-30,10:39:58.785048,pressure,z-03,1015.916015625
58269,2024-01-30,10:40:02.814569,temperature_1,z-03,23.30743408203125
58270,2024-01-30,10:40:02.814569,temperature_2,z-03,21.820833206176758
58271,2024-01-30,10:40:02.814569,humidity,z-03,29.38734245300293
58272,2024-01-30,10:40:02.814569,pressure,z-03,1015.899169921875
58273,2024-01-30,10:40:23.916771,temperature,z-01,21.899999618530273
58274,2024-01-30,10:40:23.916771,humidity,z-01,22.600000381469727
58275,2024-01-30,10:40:29.701098,temperature_1,z-03,23.30743408203125
58276,2024-01-30,10:40:29.701098,temperature_2,z-03,21.827083587646484
58277,2024-01-30,10:40:29.701098,humidity,z-03,29.503084182739258
58278,2024-01-30,10:40:29.701098,pressure,z-03,1015.933349609375
58279,2024-01-30,10:40:30.801839,temperature,z-02,21
58280,2024-01-30,10:40:30.801839,humidity,z-02,24.799999237060547
58281,2024-01-30,10:40:33.776648,temperature_1,z-03,23.27027130126953
58282,2024-01-30,10:40:33.776648,temperature_2,z-03,21.82291603088379
58283,2024-01-30,10:40:33.776648,humidity,z-03,29.278411865234375
58284,2024-01-30,10:40:33.776648,pressure,z-03,1015.921875
58285,2024-01-30,10:40:55.505559,temperature,z-01,21.899999618530273
58286,2024-01-30,10:40:55.505559,humidity,z-01,22.5
58287,2024-01-30,10:41:00.591806,temperature_1,z-03,23.195947647094727
58288,2024-01-30,10:41:00.591806,temperature_2,z-03,21.797916412353516
58289,2024-01-30,10:41:00.591806,humidity,z-03,29.341955184936523
58290,2024-01-30,10:41:00.591806,pressure,z-03,1015.9375
58291,2024-01-30,10:41:03.741205,temperature,z-02,21
58292,2024-01-30,10:41:03.741205,humidity,z-02,24.799999237060547
58293,2024-01-30,10:41:04.656378,temperature_1,z-03,23.195947647094727
58294,2024-01-30,10:41:04.656378,temperature_2,z-03,21.8125
58295,2024-01-30,10:41:04.656378,humidity,z-03,29.48265838623047
58296,2024-01-30,10:41:04.656378,pressure,z-03,1015.936767578125
58297,2024-01-30,10:41:27.129861,temperature,z-01,21.899999618530273
58298,2024-01-30,10:41:27.129861,humidity,z-01,22.799999237060547
58299,2024-01-30,10:41:31.496039,temperature_1,z-03,23.14020347595215
58300,2024-01-30,10:41:31.496039,temperature_2,z-03,21.808332443237305
58301,2024-01-30,10:41:31.496039,humidity,z-03,29.05373764038086
58302,2024-01-30,10:41:31.496039,pressure,z-03,1015.96533203125
58303,2024-01-30,10:41:35.590063,temperature_1,z-03,23.28885269165039
58304,2024-01-30,10:41:35.590063,temperature_2,z-03,21.806249618530273
58305,2024-01-30,10:41:35.590063,humidity,z-03,29.087779998779297
58306,2024-01-30,10:41:35.590063,pressure,z-03,1015.962890625
58307,2024-01-30,10:41:36.708472,temperature,z-02,21
58308,2024-01-30,10:41:36.708472,humidity,z-02,24.799999237060547
58309,2024-01-30,10:41:58.937815,temperature,z-01,21.899999618530273
58310,2024-01-30,10:41:58.937815,humidity,z-01,22.700000762939453
58311,2024-01-30,10:42:02.464819,temperature_1,z-03,23.233108520507812
58312,2024-01-30,10:42:02.464819,temperature_2,z-03,21.831249237060547
58313,2024-01-30,10:42:02.464819,humidity,z-03,29.065086364746094
58314,2024-01-30,10:42:02.464819,pressure,z-03,1015.937255859375
58315,2024-01-30,10:42:06.585932,temperature_1,z-03,23.233108520507812
58316,2024-01-30,10:42:06.585932,temperature_2,z-03,21.835416793823242
58317,2024-01-30,10:42:06.585932,humidity,z-03,29.07416343688965
58318,2024-01-30,10:42:06.585932,pressure,z-03,1015.954833984375
58319,2024-01-30,10:42:09.637715,temperature,z-02,21
58320,2024-01-30,10:42:09.637715,humidity,z-02,24.799999237060547
58321,2024-01-30,10:42:30.710360,temperature,z-01,21.899999618530273
58322,2024-01-30,10:42:30.710360,humidity,z-01,22.600000381469727
58323,2024-01-30,10:42:33.434805,temperature_1,z-03,23.177366256713867
58324,2024-01-30,10:42:33.434805,temperature_2,z-03,21.83333396911621
58325,2024-01-30,10:42:33.434805,humidity,z-03,29.04693031311035
58326,2024-01-30,10:42:33.434805,pressure,z-03,1015.966064453125
58327,2024-01-30,10:42:37.615625,temperature_1,z-03,23.30743408203125
58328,2024-01-30,10:42:37.615625,temperature_2,z-03,21.831249237060547
58329,2024-01-30,10:42:37.615625,humidity,z-03,29.119550704956055
58330,2024-01-30,10:42:37.615625,pressure,z-03,1015.986328125
58331,2024-01-30,10:42:42.521478,temperature,z-02,21
58332,2024-01-30,10:42:42.521478,humidity,z-02,25
58333,2024-01-30,10:43:02.303361,temperature,z-01,21.899999618530273
58334,2024-01-30,10:43:02.303361,humidity,z-01,22.600000381469727
58335,2024-01-30,10:43:04.377015,temperature_1,z-03,23.27027130126953
58336,2024-01-30,10:43:04.377015,temperature_2,z-03,21.84583282470703
58337,2024-01-30,10:43:04.377015,humidity,z-03,29.316991806030273
58338,2024-01-30,10:43:04.377015,pressure,z-03,1015.983642578125
58339,2024-01-30,10:43:08.613608,temperature_1,z-03,23.30743408203125
58340,2024-01-30,10:43:08.613608,temperature_2,z-03,21.850000381469727
58341,2024-01-30,10:43:08.613608,humidity,z-03,29.39415168762207
58342,2024-01-30,10:43:08.613608,pressure,z-03,1015.928466796875
58343,2024-01-30,10:43:15.620694,temperature,z-02,21
58344,2024-01-30,10:43:15.620694,humidity,z-02,25
58345,2024-01-30,10:43:33.920436,temperature,z-01,21.899999618530273
58346,2024-01-30,10:43:33.920436,humidity,z-01,22.600000381469727
58347,2024-01-30,10:43:35.325109,temperature_1,z-03,23.4375
58348,2024-01-30,10:43:35.325109,temperature_2,z-03,21.85416603088379
58349,2024-01-30,10:43:35.325109,humidity,z-03,29.428192138671875
58350,2024-01-30,10:43:35.325109,pressure,z-03,1015.9306640625
58351,2024-01-30,10:43:39.554749,temperature_1,z-03,23.195947647094727
58352,2024-01-30,10:43:39.554749,temperature_2,z-03,21.850000381469727
58353,2024-01-30,10:43:39.554749,humidity,z-03,29.16720962524414
58354,2024-01-30,10:43:39.554749,pressure,z-03,1015.94140625
58355,2024-01-30,10:43:48.547604,temperature,z-02,21
58356,2024-01-30,10:43:48.547604,humidity,z-02,25
58357,2024-01-30,10:44:05.490431,temperature,z-01,21.899999618530273
58358,2024-01-30,10:44:05.490431,humidity,z-01,22.700000762939453
58359,2024-01-30,10:44:06.335096,temperature_1,z-03,23.214527130126953
58360,2024-01-30,10:44:06.335096,temperature_2,z-03,21.852083206176758
58361,2024-01-30,10:44:06.335096,humidity,z-03,28.92892074584961
58362,2024-01-30,10:44:06.335096,pressure,z-03,1015.97900390625
58363,2024-01-30,10:44:10.720481,temperature_1,z-03,23.27027130126953
58364,2024-01-30,10:44:10.720481,temperature_2,z-03,21.850000381469727
58365,2024-01-30,10:44:10.720481,humidity,z-03,29.661943435668945
58366,2024-01-30,10:44:10.720481,pressure,z-03,1015.940673828125
58367,2024-01-30,10:44:24.137844,temperature,z-02,21
58368,2024-01-30,10:44:24.137844,humidity,z-02,25
58369,2024-01-30,10:44:37.118536,temperature,z-01,21.899999618530273
58373,2024-01-30,10:44:37.118536,humidity,z-01,22.799999237060547
58370,2024-01-30,10:44:37.296362,temperature_1,z-03,23.27027130126953
58371,2024-01-30,10:44:37.296362,temperature_2,z-03,21.858333587646484
58372,2024-01-30,10:44:37.296362,humidity,z-03,29.239830017089844
58374,2024-01-30,10:44:37.296362,pressure,z-03,1015.94189453125
58375,2024-01-30,10:44:41.786699,temperature_1,z-03,23.27027130126953
58376,2024-01-30,10:44:41.786699,temperature_2,z-03,21.860416412353516
58377,2024-01-30,10:44:41.786699,humidity,z-03,29.412307739257812
58378,2024-01-30,10:44:41.786699,pressure,z-03,1015.9306640625
58379,2024-01-30,10:44:57.072212,temperature,z-02,21
58380,2024-01-30,10:44:57.072212,humidity,z-02,25
58381,2024-01-30,10:45:08.375205,temperature_1,z-03,23.30743408203125
58382,2024-01-30,10:45:08.375205,temperature_2,z-03,21.850000381469727
58383,2024-01-30,10:45:08.375205,humidity,z-03,29.153593063354492
58384,2024-01-30,10:45:08.375205,pressure,z-03,1015.96728515625
58385,2024-01-30,10:45:08.982711,temperature,z-01,22
58386,2024-01-30,10:45:08.982711,humidity,z-01,22.899999618530273
58387,2024-01-30,10:45:12.815467,temperature_1,z-03,23.177366256713867
58388,2024-01-30,10:45:12.815467,temperature_2,z-03,21.852083206176758
58389,2024-01-30,10:45:12.815467,humidity,z-03,29.076433181762695
58390,2024-01-30,10:45:12.815467,pressure,z-03,1015.94384765625
58391,2024-01-30,10:45:29.932032,temperature,z-02,21
58392,2024-01-30,10:45:29.932032,humidity,z-02,25
